customer_id,date,amount
C0891,2025-08-22,16.29
C0865,2025-09-30,72.26
C0785,2025-04-21,18.02
C0190,2025-11-12,105.24
C0251,2025-08-28,51.71
C0201,2025-11-09,14.44
C0409,2025-05-03,33.9
C0941,2025-12-19,34.61
C0601,2025-04-10,14.99
C0724,2026-01-06,14.23
C0935,2025-03-23,39.36
C0925,2025-03-23,113.42
C0611,2025-02-17,53.7
C0193,2025-03-27,42.36
C0129,2025-12-31,43.57
C0852,2025-12-20,54.86
C0112,2025-07-08,60.04
C0675,2025-08-13,53.2
C0204,2025-08-28,70.3
C0073,2025-07-14,113.12
C0787,2025-05-10,14.85
C0171,2025-06-18,66.0
C0441,2025-04-24,28.37
C0111,2026-01-28,104.84
C0211,2025-08-16,175.49
C0752,2025-05-23,42.55
C0299,2025-04-15,48.98
C0020,2025-08-27,99.31
C0435,2025-10-23,42.14
C0439,2025-10-22,60.77
C0411,2025-02-08,12.12
C0427,2025-10-30,68.45
C0942,2025-09-15,62.91
C0220,2025-04-03,198.68
C0328,2025-03-21,75.51
C0376,2025-10-18,61.22
C0317,2025-12-18,20.53
C0666,2026-01-21,50.65
C0939,2025-03-20,131.15
C0046,2025-12-03,28.97
C0889,2025-10-24,82.73
C0118,2025-03-23,30.12
C0630,2025-10-15,35.2
C0305,2025-02-04,40.27
C0523,2026-01-11,146.46
C0215,2025-11-03,29.14
C0747,2025-12-07,33.73
C0054,2025-02-26,30.72
C0164,2025-10-25,18.83
C0798,2026-01-11,314.83
C0720,2025-09-23,31.9
C0093,2025-07-20,16.12
C0217,2026-01-21,34.49
C0559,2025-07-28,39.17
C0244,2025-12-14,94.03
C0490,2025-02-04,62.32
C0722,2025-07-16,19.95
C0441,2025-11-30,35.66
C0820,2025-07-08,16.78
C0949,2025-08-04,18.88
C0913,2025-06-09,21.71
C0730,2025-10-15,50.19
C0478,2025-07-25,112.75
C0291,2025-02-05,31.19
C0979,2025-11-16,48.86
C0635,2025-11-23,51.72
C0846,2025-06-23,19.44
C0413,2025-02-13,50.86
C0763,2025-08-03,33.22
C0421,2025-02-14,47.08
C0942,2025-03-08,44.91
C0542,2025-07-05,28.92
C0066,2025-05-16,133.72
C0804,2025-02-15,28.33
C0255,2025-10-08,16.64
C0442,2026-01-09,186.92
C0749,2025-04-08,56.23
C0664,2025-04-24,41.7
C0914,2025-05-03,281.74
C0542,2025-10-04,122.72
C0970,2025-09-14,87.07
C0862,2025-07-02,30.92
C0246,2025-12-26,94.2
C0161,2025-09-20,17.09
C0271,2025-10-13,61.64
C0885,2025-07-19,12.81
C0259,2025-06-12,126.35
C0748,2025-08-02,39.22
C0955,2025-05-03,95.88
C0580,2025-08-26,25.36
C0098,2025-05-01,13.53
C0450,2025-07-19,146.96
C0426,2025-02-22,39.47
C0085,2025-03-24,24.21
C0863,2025-07-14,56.45
C0220,2025-07-26,59.13
C0265,2025-06-27,13.07
C0727,2025-08-13,82.13
C0480,2025-12-24,49.15
C0890,2025-10-26,59.09
C0123,2026-01-02,77.8
C0029,2025-03-04,12.63
C0623,2025-11-18,45.84
C0147,2025-04-05,34.13
C0122,2026-01-03,42.16
C0691,2025-04-23,11.31
C0136,2026-01-06,46.75
C0195,2025-02-06,50.81
C0333,2025-12-21,15.16
C0614,2025-09-11,20.25
C0408,2025-05-21,61.86
C0001,2025-10-21,155.91
C0622,2025-08-16,27.59
C0985,2025-11-30,19.31
C0465,2025-08-04,16.58
C0368,2025-12-28,24.11
C0889,2025-11-03,237.84
C0965,2025-02-22,17.69
C0141,2025-03-12,50.45
C0658,2025-12-09,10.21
C0441,2025-04-30,61.34
C0155,2025-07-07,43.63
C0232,2025-09-05,30.43
C0814,2025-10-04,15.18
C0323,2025-02-03,75.22
C0432,2025-05-02,43.71
C0709,2025-02-22,12.62
C0850,2026-01-01,66.59
C0813,2025-07-22,137.83
C0495,2025-05-22,59.41
C0439,2025-08-19,102.82
C0999,2025-12-03,68.12
C0014,2025-03-14,22.72
C0233,2025-08-09,36.35
C0887,2025-08-30,19.98
C0502,2025-10-30,30.34
C0439,2025-09-05,37.24
C0699,2025-11-13,99.37
C0891,2025-07-27,110.65
C0177,2025-03-06,68.89
C0610,2025-06-04,36.88
C0592,2025-11-18,35.77
C0343,2025-12-04,13.05
C0540,2025-07-20,17.14
C0236,2025-08-30,115.85
C0744,2025-04-23,248.58
C0065,2025-06-11,31.96
C0064,2026-01-06,43.06
C0919,2026-01-15,32.14
C0491,2025-06-23,52.85
C0225,2025-12-07,21.08
C0859,2025-11-25,22.72
C0088,2025-11-27,11.28
C0682,2025-06-12,85.75
C0340,2026-01-10,25.13
C0649,2025-09-30,51.9
C0799,2025-02-18,76.41
C0112,2025-11-25,43.49
C0343,2025-06-25,25.15
C0629,2025-04-30,55.73
C0937,2025-02-22,29.21
C0297,2025-06-11,129.31
C0550,2025-04-13,53.95
C0168,2025-10-14,19.58
C0355,2025-09-10,14.79
C0146,2025-09-26,32.44
C0344,2025-09-22,24.63
C0001,2025-06-30,11.14
C0508,2025-06-03,53.03
C0345,2025-09-11,59.3
C0919,2025-08-27,57.29
C0182,2025-12-23,52.45
C0915,2025-12-30,21.07
C0439,2025-03-03,38.63
C0045,2025-06-11,54.54
C0070,2026-01-15,99.05
C0491,2025-03-08,74.2
C0010,2025-02-27,72.75
C0274,2025-04-26,35.57
C0329,2025-02-12,34.51
C0168,2025-02-06,28.47
C0154,2025-08-25,11.02
C0611,2025-12-02,71.38
C0261,2025-10-31,92.44
C0623,2025-10-13,94.66
C0772,2025-05-17,73.68
C0095,2025-05-13,115.91
C0496,2025-08-07,23.14
C0521,2025-05-25,10.05
C0485,2025-11-22,107.99
C0376,2025-06-18,66.18
C0074,2025-04-11,81.36
C0130,2025-10-01,36.44
C0791,2025-05-11,197.67
C0487,2026-01-04,146.32
C0206,2025-07-26,118.7
C0735,2025-04-27,18.24
C0788,2025-09-21,12.8
C0493,2025-06-07,177.92
C0634,2026-01-22,59.99
C0375,2025-04-08,32.86
C0099,2025-04-20,21.57
C0852,2025-08-08,60.54
C0726,2025-12-09,10.34
C0894,2025-12-12,86.48
C0216,2026-01-24,33.12
C0217,2025-03-04,103.58
C0945,2026-01-21,61.3
C0542,2025-11-29,13.22
C0111,2025-09-17,93.67
C0722,2025-09-05,55.81
C0595,2025-03-11,49.47
C0173,2025-02-04,107.33
C0546,2025-03-05,17.93
C0920,2025-08-31,105.98
C0126,2025-12-31,65.34
C0331,2025-02-23,23.96
C0894,2025-11-08,91.07
C0166,2025-08-05,17.38
C0602,2025-07-23,29.94
C0184,2026-01-22,79.68
C0328,2025-07-26,155.71
C0736,2025-08-30,107.78
C0905,2025-05-17,71.05
C0191,2025-08-16,66.62
C0708,2025-03-04,113.2
C0758,2025-09-22,12.76
C0283,2025-01-29,42.26
C0230,2025-07-19,20.82
C0123,2025-12-25,66.45
C0929,2025-07-25,35.69
C0165,2025-08-03,56.36
C0739,2025-03-17,98.47
C0372,2025-07-22,15.57
C0116,2025-10-25,65.59
C0253,2025-12-11,32.55
C0785,2025-02-21,17.5
C0850,2025-03-19,28.29
C0498,2025-12-29,13.68
C0027,2025-10-26,109.21
C0247,2025-10-19,69.4
C0702,2025-03-16,109.57
C0866,2026-01-15,53.69
C0256,2025-09-07,131.25
C0781,2025-01-29,12.89
C0079,2025-09-21,47.49
C0349,2025-05-06,19.16
C0967,2025-08-08,45.44
C0550,2025-02-11,212.97
C0310,2025-08-25,40.01
C0601,2025-03-25,47.76
C0340,2025-04-23,36.44
C0022,2025-11-15,122.72
C0306,2025-05-30,65.97
C0939,2025-10-28,26.21
C0503,2025-06-07,143.56
C0935,2026-01-13,55.32
C0999,2025-12-19,25.03
C0448,2025-02-13,33.61
C0165,2025-08-17,37.12
C0697,2025-12-16,10.01
C0612,2026-01-05,102.86
C0278,2025-07-09,19.19
C0422,2025-10-06,13.5
C0530,2025-12-21,142.12
C0097,2025-01-29,16.34
C0260,2025-06-02,31.45
C0683,2025-03-28,58.55
C0284,2025-05-14,15.86
C0228,2025-08-04,268.63
C0464,2025-11-14,12.77
C0874,2025-03-25,59.0
C0440,2025-02-15,40.09
C0113,2025-09-14,68.0
C0189,2025-04-17,84.18
C0182,2025-11-10,85.26
C0826,2025-08-12,234.77
C0248,2025-06-23,226.74
C0296,2025-04-08,24.29
C0193,2025-04-06,252.27
C0052,2026-01-26,25.54
C0474,2025-12-28,107.87
C0431,2025-12-26,164.0
C0696,2025-07-26,10.92
C0532,2025-12-22,28.4
C0241,2025-02-21,48.56
C0967,2025-04-21,37.94
C0697,2025-12-10,37.01
C0286,2025-02-19,199.7
C0126,2025-03-11,15.65
C0543,2025-07-05,13.11
C0759,2025-05-30,27.7
C0398,2025-08-23,86.43
C0278,2025-03-25,26.68
C0569,2025-11-15,81.54
C0897,2025-12-02,110.0
C0710,2025-12-15,165.56
C0219,2025-11-01,108.18
C0492,2025-03-30,42.97
C0538,2025-12-30,16.14
C0612,2025-04-12,44.9
C0273,2025-08-03,119.55
C0940,2025-07-28,26.72
C0847,2025-07-09,33.66
C0452,2025-08-22,49.32
C0327,2025-05-04,68.76
C0010,2025-06-02,39.64
C0652,2025-12-20,63.17
C0873,2026-01-03,64.44
C0751,2025-03-27,14.58
C0914,2025-03-14,20.29
C0535,2025-12-29,163.56
C0794,2025-05-05,12.2
C0621,2025-03-24,34.9
C0185,2025-04-07,17.61
C0567,2025-05-05,45.48
C0806,2025-05-27,42.48
C0925,2025-07-01,83.04
C0579,2026-01-06,60.16
C0609,2025-07-16,47.87
C0583,2025-01-31,97.42
C0287,2025-04-20,138.9
C0617,2025-01-29,51.26
C0180,2025-09-09,140.39
C0010,2025-04-09,97.09
C0670,2025-09-13,50.14
C0956,2025-08-25,37.76
C0627,2025-08-07,63.61
C0819,2025-08-20,55.93
C0553,2025-03-01,32.51
C0667,2025-11-08,21.41
C0494,2025-08-03,90.71
C0130,2025-06-04,15.82
C0199,2025-02-10,31.0
C0215,2025-11-02,13.75
C0986,2025-08-19,12.87
C0101,2025-07-23,23.77
C0166,2025-03-10,14.2
C0424,2025-05-28,49.26
C0728,2025-09-14,104.5
C0352,2025-12-12,93.65
C0836,2025-12-31,15.91
C0818,2025-05-02,21.52
C0715,2026-01-04,49.56
C0695,2025-06-29,14.22
C0913,2025-10-29,75.26
C0724,2025-05-09,55.74
C0529,2025-04-11,120.47
C0157,2025-09-08,10.19
C0404,2025-03-16,116.39
C0265,2025-08-21,24.86
C0783,2025-10-02,78.11
C0948,2025-02-23,37.56
C0154,2025-07-21,172.92
C0338,2025-07-28,20.56
C0993,2025-11-22,50.32
C0929,2025-04-14,93.51
C0831,2025-06-08,38.43
C0567,2025-07-01,32.57
C0308,2026-01-19,151.5
C0775,2025-03-15,77.67
C0912,2025-08-05,78.29
C0129,2025-03-18,11.01
C0118,2025-06-21,39.92
C0157,2026-01-11,58.27
C0148,2025-12-30,64.19
C0334,2025-11-23,15.99
C0334,2025-08-15,43.15
C0121,2025-11-25,33.94
C0963,2025-04-06,72.79
C0459,2025-01-30,37.85
C0286,2025-03-18,124.12
C0556,2025-10-24,58.15
C0894,2025-05-06,64.94
C0661,2025-11-28,10.05
C0578,2025-09-19,199.23
C0079,2025-08-21,64.43
C0254,2025-11-28,50.0
C0596,2025-10-31,75.12
C0899,2025-07-30,75.7
C0322,2025-05-08,37.09
C0339,2025-07-09,148.01
C0238,2025-06-11,44.38
C0356,2025-11-02,15.72
C0180,2025-05-31,57.61
C0373,2025-03-20,20.64
C0480,2025-03-17,53.84
C0084,2025-07-02,105.33
C0357,2025-11-28,32.01
C0069,2025-02-08,26.02
C0387,2025-04-07,71.31
C0293,2025-02-06,60.44
C0093,2025-02-14,46.5
C0840,2025-06-26,100.56
C0422,2025-12-22,141.97
C0893,2025-03-04,28.28
C0503,2025-02-11,69.57
C0806,2026-01-27,14.86
C0546,2025-07-16,96.2
C0913,2025-06-22,88.48
C0735,2025-10-12,51.55
C0516,2026-01-17,33.88
C0214,2025-05-29,185.03
C0197,2025-02-16,137.94
C0081,2025-12-24,54.79
C0392,2025-06-02,64.93
C0447,2025-06-17,43.65
C0520,2025-10-05,30.36
C0309,2025-09-13,21.0
C0212,2025-05-20,20.28
C0477,2026-01-25,38.66
C0526,2025-09-25,38.79
C0981,2026-01-05,50.84
C0306,2025-07-14,121.94
C0855,2025-06-12,26.98
C0410,2025-11-18,11.87
C0556,2025-04-24,30.5
C0375,2025-06-22,58.84
C0294,2025-03-20,14.46
C0712,2025-10-03,19.9
C0057,2025-03-08,43.03
C0443,2025-02-15,13.89
C0825,2025-09-29,100.85
C0816,2025-11-22,20.84
C0110,2025-07-27,33.74
C0746,2025-11-06,41.39
C0791,2025-09-11,35.73
C0232,2026-01-06,16.28
C0576,2025-09-17,153.92
C0258,2025-02-15,15.3
C0229,2025-09-11,57.95
C0435,2025-10-01,63.04
C0766,2025-04-26,58.01
C0542,2025-07-19,23.16
C0343,2025-07-24,179.47
C0186,2025-09-03,110.15
C0943,2025-02-10,70.34
C0836,2025-03-11,59.82
C0741,2026-01-13,42.89
C0279,2025-10-06,26.56
C0833,2025-06-17,139.28
C0821,2025-02-15,131.98
C0005,2025-07-29,24.37
C0797,2025-10-14,105.54
C0891,2025-08-02,46.15
C0588,2025-05-16,175.78
C0589,2025-10-13,10.53
C0903,2025-11-06,105.17
C0204,2025-02-13,11.79
C0254,2025-08-04,90.98
C0783,2025-02-02,20.66
C0820,2025-12-27,25.84
C0366,2025-07-25,103.21
C0760,2025-06-04,65.4
C0924,2026-01-18,27.9
C0752,2025-09-13,80.62
C0577,2025-02-08,69.5
C0957,2025-06-28,29.74
C0496,2025-09-22,18.01
C0219,2025-06-28,161.93
C0990,2025-08-05,222.74
C0616,2025-12-30,92.66
C0874,2025-11-24,39.51
C0357,2025-10-11,118.25
C0732,2025-02-06,48.65
C0950,2025-09-29,34.55
C0312,2025-05-07,17.18
C0878,2025-09-11,79.6
C0618,2026-01-28,66.45
C0590,2025-04-13,149.18
C0836,2025-07-28,30.19
C0568,2025-05-13,82.48
C0768,2025-12-01,21.46
C0377,2025-06-20,77.07
C0773,2025-09-06,34.49
C0307,2025-02-07,28.16
C0004,2026-01-14,61.47
C1000,2025-11-16,197.79
C0972,2025-05-06,90.93
C0963,2025-02-06,111.83
C0658,2025-04-01,63.01
C0226,2025-05-13,54.95
C0861,2025-10-10,39.4
C0207,2025-02-25,22.96
C0588,2025-05-24,27.83
C0746,2025-01-29,19.2
C0730,2025-10-28,35.54
C0859,2026-01-07,53.77
C0170,2025-10-01,18.23
C0561,2025-11-18,89.4
C0132,2025-03-28,36.44
C0199,2025-08-31,10.37
C0472,2025-09-17,64.14
C0991,2025-09-24,32.96
C0168,2025-03-17,37.3
C0610,2025-09-01,41.45
C0474,2025-04-18,48.41
C0461,2025-02-24,40.52
C0960,2025-08-11,69.73
C0854,2025-05-22,109.37
C0503,2025-06-01,13.56
C0311,2025-12-06,74.89
C0044,2025-08-02,97.57
C0949,2025-04-22,12.81
C0668,2025-02-13,45.94
C0975,2025-06-22,41.69
C0333,2025-03-14,20.7
C0062,2026-01-19,72.83
C0019,2026-01-28,21.25
C0761,2025-05-25,30.23
C0546,2025-08-10,31.01
C0778,2025-03-11,29.97
C0231,2025-02-07,71.84
C0444,2025-06-05,12.57
C0392,2025-08-09,73.73
C0743,2025-04-16,20.19
C0725,2025-03-18,11.1
C0069,2025-03-27,17.22
C0479,2025-12-02,56.56
C0678,2025-07-18,11.37
C0484,2025-11-30,10.53
C0846,2025-05-05,52.02
C0555,2025-11-16,42.41
C0266,2025-05-03,119.21
C0897,2025-04-09,30.46
C0533,2025-04-30,140.8
C0824,2025-09-23,45.56
C0916,2025-07-29,120.56
C0517,2025-05-28,41.96
C0943,2025-08-14,161.98
C0019,2026-01-16,345.98
C0387,2025-11-01,34.9
C0552,2025-12-17,75.47
C0237,2025-03-24,13.86
C0684,2025-05-17,111.89
C0184,2025-08-14,30.39
C0973,2025-04-25,89.04
C0509,2025-12-16,148.74
C0504,2025-05-26,18.8
C0042,2025-12-09,48.56
C0017,2025-11-07,24.9
C0575,2025-03-31,69.03
C0529,2025-12-19,279.32
C0373,2025-10-01,48.63
C0081,2025-03-08,36.01
C0429,2025-08-13,12.97
C0196,2025-09-01,13.04
C0196,2025-12-01,15.48
C0837,2025-06-23,14.75
C0723,2025-10-23,17.15
C0798,2026-01-07,94.97
C0279,2025-08-25,123.04
C0288,2025-10-07,23.7
C0924,2025-08-04,89.0
C0726,2025-11-07,30.93
C0076,2025-06-25,23.61
C0433,2025-05-17,45.11
C0047,2025-12-09,20.25
C0103,2026-01-05,39.49
C0942,2025-02-24,71.37
C0679,2025-04-20,111.24
C0822,2025-10-09,63.94
C0932,2025-03-07,25.22
C0393,2025-08-17,23.99
C0255,2025-07-26,168.67
C0389,2025-09-05,68.58
C0167,2025-08-20,18.76
C0718,2025-06-27,25.51
C0816,2025-07-13,15.63
C0463,2025-04-26,17.48
C0135,2025-08-01,12.45
C0618,2025-06-10,72.09
C0810,2026-01-21,82.17
C0871,2025-06-23,85.56
C0463,2025-05-16,214.74
C0196,2025-12-21,67.17
C0479,2025-10-07,33.97
C0999,2025-05-27,10.39
C0498,2025-03-14,77.27
C0894,2025-03-13,68.11
C0326,2025-07-25,37.01
C0416,2025-01-31,17.18
C0074,2025-03-20,13.77
C0332,2025-05-01,31.37
C0519,2025-10-24,49.35
C0004,2025-06-15,27.11
C0529,2025-03-21,22.01
C0325,2025-09-04,45.58
C0277,2025-02-21,110.58
C0152,2025-10-14,39.38
C0869,2025-07-15,73.05
C0803,2025-03-25,45.25
C0296,2025-12-18,78.64
C0141,2025-07-02,61.71
C0420,2025-09-17,23.22
C0849,2025-10-13,10.49
C0180,2025-04-04,29.98
C0171,2025-02-19,28.13
C0439,2025-12-17,27.4
C0442,2025-09-01,130.26
C0615,2025-03-08,12.7
C0825,2025-07-28,52.08
C0525,2025-05-28,40.62
C0057,2025-03-09,38.21
C0640,2025-07-20,10.1
C0888,2025-02-02,46.52
C0894,2025-12-21,19.57
C0906,2026-01-25,72.67
C0579,2025-08-16,11.37
C0237,2025-12-21,27.58
C0070,2025-11-21,16.65
C0532,2025-09-11,24.93
C0921,2025-08-15,27.69
C0557,2025-12-20,71.49
C0091,2025-09-23,84.78
C0642,2025-08-30,59.5
C0335,2025-10-07,11.98
C0584,2025-07-12,82.36
C0289,2025-11-02,92.19
C0133,2025-10-29,60.94
C0373,2025-11-17,38.55
C0479,2025-12-14,49.42
C0682,2025-05-31,68.82
C0082,2025-04-25,18.92
C0822,2026-01-21,17.86
C0668,2025-01-30,47.56
C0681,2025-12-09,130.77
C0092,2025-07-28,16.91
C0660,2025-11-04,61.52
C0862,2025-12-08,58.58
C0922,2025-06-05,39.42
C0559,2025-03-22,17.17
C0453,2025-09-11,184.49
C0224,2025-07-01,45.36
C0147,2025-04-02,26.09
C0637,2025-07-26,38.7
C0894,2025-01-31,87.82
C0029,2025-02-08,11.25
C0442,2025-08-19,74.61
C0021,2025-03-08,193.33
C0046,2025-04-04,13.38
C0971,2025-05-19,61.97
C0705,2025-05-07,48.74
C0412,2025-05-11,83.02
C0043,2025-04-22,12.04
C0051,2025-08-26,13.32
C0509,2025-04-07,107.71
C0930,2025-08-04,86.69
C0415,2025-02-07,26.09
C0676,2025-04-23,13.42
C0838,2025-07-24,208.28
C0389,2025-09-03,67.37
C0346,2025-09-15,28.33
C0026,2025-04-10,31.01
C0271,2025-05-31,15.41
C0656,2025-10-14,111.89
C0863,2025-02-10,39.8
C0311,2025-09-20,14.0
C0438,2025-07-02,96.09
C0698,2025-12-12,37.35
C0174,2025-09-02,114.83
C0776,2025-05-05,49.99
C0832,2025-02-18,24.67
C0959,2026-01-04,81.36
C0788,2025-10-19,102.81
C0031,2025-10-04,47.44
C0777,2025-10-26,67.57
C0394,2025-11-09,75.0
C0804,2025-04-22,20.5
C0549,2026-01-05,157.63
C0425,2025-09-17,16.67
C0614,2025-07-13,21.34
C0373,2025-09-10,48.97
C0249,2025-04-29,26.02
C0602,2025-02-26,76.44
C0939,2025-09-05,72.87
C0221,2025-03-11,21.53
C0676,2026-01-24,16.74
C0814,2025-12-16,66.38
C0885,2025-06-06,14.03
C0426,2025-06-30,15.58
C0067,2025-02-03,53.23
C0326,2025-03-22,86.04
C0506,2025-04-20,99.93
C0204,2025-06-27,78.82
C0103,2025-02-21,26.85
C0577,2025-08-25,38.28
C0117,2025-05-24,163.89
C0105,2025-10-14,72.28
C0331,2025-09-01,23.42
C0492,2025-11-25,133.16
C0449,2025-02-21,17.79
C0547,2025-02-21,44.72
C0976,2025-02-13,80.06
C0243,2025-08-23,18.53
C0761,2025-10-22,99.4
C0730,2025-05-23,131.31
C0837,2025-04-13,27.28
C0103,2025-11-21,31.89
C0215,2025-12-09,40.61
C0716,2025-02-04,115.49
C0161,2026-01-20,157.16
C0002,2025-06-09,49.45
C0629,2025-07-11,20.55
C0333,2025-01-29,41.66
C0547,2025-05-20,95.27
C0036,2025-09-02,46.16
C0595,2025-04-03,15.67
C0307,2025-02-19,40.11
C0109,2026-01-20,15.14
C0676,2025-04-06,138.67
C0181,2025-07-16,32.78
C0066,2025-02-18,22.31
C0812,2025-05-11,10.89
C0285,2025-12-04,19.45
C0785,2025-12-30,45.72
C0243,2025-04-11,37.65
C0561,2025-05-09,20.13
C0176,2025-09-23,41.46
C0865,2025-05-07,22.83
C0954,2025-01-30,15.66
C0211,2025-05-31,130.51
C0656,2025-06-17,43.59
C0270,2025-10-02,14.08
C0389,2025-12-31,15.18
C0032,2025-04-12,151.09
C0069,2025-11-25,23.68
C0433,2025-05-08,114.25
C0574,2025-08-01,10.19
C0114,2025-06-20,28.97
C0682,2025-07-04,67.06
C0260,2025-04-20,40.6
C0945,2025-07-19,124.21
C0075,2025-10-25,205.11
C0626,2025-03-31,19.56
C0102,2026-01-25,130.16
C0255,2025-02-17,95.65
C0985,2025-12-07,21.88
C0708,2026-01-16,178.27
C0805,2025-02-05,44.95
C0236,2025-04-07,199.57
C0649,2025-09-19,18.94
C0638,2025-04-05,15.28
C0204,2025-02-26,94.63
C0697,2025-10-08,14.63
C0922,2025-03-31,37.14
C0580,2025-02-22,71.72
C0743,2025-11-24,17.41
C0471,2025-06-07,13.63
C0809,2025-07-19,16.41
C0047,2025-06-07,23.97
C0845,2025-05-18,43.0
C0106,2025-11-24,57.23
C0824,2025-07-18,32.38
C0162,2025-11-10,13.67
C0454,2025-03-24,27.82
C0515,2025-02-23,60.38
C0408,2025-03-22,31.14
C0188,2025-08-02,120.83
C0716,2025-02-08,59.72
C0986,2025-06-23,17.79
C0616,2025-03-15,61.6
C0693,2025-08-03,39.86
C0491,2025-10-10,19.48
C0542,2025-10-19,116.84
C0879,2025-12-23,20.68
C0488,2025-11-05,64.58
C0843,2025-08-23,10.96
C0211,2025-08-31,155.47
C0992,2025-02-23,38.57
C0083,2025-07-17,79.42
C0700,2025-07-16,17.86
C0229,2025-05-05,23.26
C0791,2025-06-12,54.39
C0524,2025-04-10,23.51
C0732,2025-07-24,36.86
C0534,2025-10-24,11.48
C0619,2025-11-03,12.72
C0018,2025-09-27,12.87
C0794,2025-06-21,70.55
C0929,2025-07-01,39.13
C0753,2025-06-11,90.68
C0678,2025-05-14,73.42
C0923,2025-04-10,58.21
C0785,2025-10-02,22.28
C0186,2025-04-08,99.11
C0246,2025-10-17,43.36
C0652,2025-05-07,60.68
C0563,2025-06-28,40.49
C0104,2025-04-27,58.77
C0233,2025-07-30,22.45
C0079,2025-03-21,36.07
C0781,2025-09-11,71.97
C0034,2025-11-15,46.42
C0632,2025-12-20,32.22
C0704,2025-12-17,38.09
C0329,2025-06-10,176.89
C0121,2025-05-02,42.66
C0129,2025-04-29,10.24
C0029,2025-08-26,15.29
C0297,2025-06-07,11.25
C0720,2025-02-21,34.66
C0356,2025-06-16,67.72
C0174,2025-02-26,23.66
C0655,2025-12-10,21.58
C0299,2025-08-24,115.76
C0192,2025-07-07,30.89
C0770,2025-06-29,10.36
C0166,2025-02-28,97.27
C0794,2025-02-26,18.7
C0334,2025-10-11,57.89
C0833,2025-12-17,60.13
C0914,2025-11-18,83.43
C0761,2025-12-15,35.57
C0362,2025-08-14,46.72
C0556,2026-01-19,14.21
C0017,2025-06-04,68.43
C0506,2025-09-29,22.14
C0231,2025-08-20,22.24
C0302,2025-08-30,182.43
C0069,2025-04-23,162.1
C0611,2026-01-10,18.12
C0728,2025-07-08,25.98
C0174,2025-07-12,213.32
C0956,2025-02-28,44.92
C0377,2025-06-07,70.43
C0539,2025-09-12,12.54
C0101,2025-02-18,30.9
C0692,2026-01-04,40.77
C0255,2025-12-11,13.75
C0537,2025-05-29,82.44
C0454,2025-07-16,18.09
C0737,2025-01-29,19.46
C0013,2025-03-17,18.55
C0371,2025-11-15,46.53
C0261,2025-11-02,25.48
C0697,2025-07-22,16.36
C0892,2025-12-03,146.22
C0069,2025-05-12,80.01
C0200,2025-09-01,49.58
C0508,2025-02-13,14.69
C0332,2025-08-21,105.96
C0551,2025-04-27,15.23
C0992,2025-10-09,25.24
C0815,2025-07-19,16.9
C0498,2025-07-25,58.79
C0507,2025-02-12,23.31
C0831,2025-12-19,23.44
C0169,2025-12-24,113.45
C0305,2025-06-23,110.72
C0090,2025-03-29,27.06
C0227,2025-02-26,81.12
C0782,2025-04-17,45.28
C0153,2025-11-01,147.57
C0057,2025-08-02,48.36
C0788,2025-07-05,104.26
C0359,2025-04-15,91.86
C0446,2025-09-23,12.85
C0488,2025-02-15,54.32
C0928,2025-08-05,74.74
C0531,2025-09-04,129.49
C0632,2025-05-09,47.51
C0921,2025-08-12,201.59
C0344,2026-01-04,15.62
C0400,2025-09-03,19.35
C0222,2025-04-18,68.49
C0739,2025-02-13,50.12
C0524,2025-11-15,39.65
C0690,2025-09-13,26.29
C0288,2025-11-21,44.41
C0283,2025-06-30,21.53
C0604,2025-12-11,23.56
C0980,2025-05-11,30.68
C0769,2025-05-09,21.47
C0226,2025-09-22,105.71
C0910,2025-07-29,20.14
C0767,2025-05-30,38.01
C0315,2025-11-09,16.77
C0273,2025-09-17,23.35
C0442,2025-02-21,153.91
C0502,2026-01-10,33.6
C0288,2025-05-24,49.35
C0914,2025-03-06,70.6
C0508,2025-09-12,236.07
C0916,2025-07-29,65.75
C0467,2025-03-22,15.83
C0235,2025-10-22,91.04
C0496,2025-05-08,75.01
C0403,2025-02-12,26.75
C0613,2025-07-12,80.59
C0626,2025-05-15,14.03
C0130,2025-04-22,15.4
C0388,2025-08-30,145.3
C0791,2025-03-28,90.93
C0843,2025-08-10,15.74
C0413,2025-06-16,86.43
C0439,2025-03-19,11.39
C0714,2025-08-07,65.84
C0835,2025-07-28,74.51
C0952,2025-04-13,11.65
C0021,2025-07-18,281.52
C0560,2025-04-24,44.01
C0372,2025-11-30,75.45
C0069,2025-10-15,13.18
C0968,2025-02-06,21.45
C0419,2025-05-09,62.43
C0658,2026-01-16,40.81
C0753,2025-12-31,100.53
C0226,2025-02-03,47.43
C0067,2025-05-08,52.39
C0834,2025-10-13,74.2
C0925,2025-12-31,44.57
C0222,2025-07-03,34.68
C0158,2025-12-20,27.64
C0262,2025-11-07,17.87
C0229,2025-11-04,21.1
C0680,2025-03-16,10.11
C0214,2025-10-01,17.61
C0274,2025-03-13,14.92
C0363,2025-07-03,57.2
C0711,2025-07-09,46.88
C0746,2025-07-10,82.9
C0042,2025-11-08,43.05
C0206,2025-09-05,12.63
C0618,2025-05-26,16.58
C0456,2025-05-08,84.11
C0305,2026-01-17,18.33
C0103,2025-04-01,33.37
C0441,2025-11-17,90.09
C0639,2025-04-30,92.87
C0871,2025-03-22,16.47
C0644,2026-01-27,34.73
